cyan,orange,yellow,magenta,purple,red,blue,lime,green
1.0,0.882585416778104,0.8250168727067015,0.8612359462173893,0.8196967739992842,0.7601196556933079,0.7415080088095767,0.7540570598614744,0.7260885666445096
0.882585416778104,1.0,0.9390262600920636,0.8658045849345122,0.8391314408657631,0.8674182170752731,0.7938461790714295,0.8058734155576608,0.753082332497235
0.8250168727067015,0.9390262600920636,1.0,0.9348867082723914,0.8583111576008423,0.9053303826010757,0.9265821675504031,0.8723019690621089,0.8571722985548292
0.8612359462173893,0.8658045849345122,0.9348867082723914,1.0,0.8879231082225051,0.7952231986476251,0.887797808389293,0.8245826877213905,0.8601968183675481
0.8196967739992842,0.8391314408657631,0.8583111576008423,0.8879231082225051,1.0,0.8288014577050244,0.8378780992579282,0.8953456762946711,0.9295134582786777
0.7601196556933079,0.8674182170752731,0.9053303826010757,0.7952231986476251,0.8288014577050244,1.0,0.9048701437141112,0.9594404032880022,0.8705456152067013
0.7415080088095767,0.7938461790714295,0.9265821675504031,0.887797808389293,0.8378780992579282,0.9048701437141112,1.0,0.9326122558585518,0.9345742824971102
0.7540570598614744,0.8058734155576608,0.8723019690621089,0.8245826877213905,0.8953456762946711,0.9594404032880022,0.9326122558585518,1.0,0.9564849011203029
0.7260885666445096,0.753082332497235,0.8571722985548292,0.8601968183675481,0.9295134582786777,0.8705456152067013,0.9345742824971102,0.9564849011203029,1.0
